preds,statements,ids,tokens,extra
"Thought: The location of Saint Anselm School is Chester Township, Ohio.
Answer: Chester Township, Ohio",where is saint anslem school located?,nu-99,4570,what is the location of Hawken School?; where is Saint Anselm School located?;what is the location of Saint Anselm School?
"Thought: The SQL query is filtering the player who has the same number as Greg Foster, which is 44. The player who has the same number as Greg Foster is Kyrylo Fesenko.
Answer: Kyrylo Fesenko",who has the same number as greg foster?,nu-100,4928, who has the same number as greg foster?;Which player has the same number as Greg Foster?;what is the number for greg foster?
"Thought: The SQL query filters the table to only include singles released in 1964 that are not ""Th' Wife"". The single ""Blue Train (Of the Heartbreak Line)"" was released in 1964 and is the only single, besides ""Th' Wife"", that came out in 1964.
Answer: Blue Train (Of the Heartbreak Line)","besides ""th' wife"", what other single came out in 1964?",nu-101,5658,"was ""th' wife"" released in 1964?;Which single was released in 1964?; what other single was released in 1964?"
"Thought: The first contestant voted out was Yelena Kondulaynen, who is described as ""the actress"" in the table.
Answer: Yelena Kondulaynen",who was the first voted out?,nu-102,5514,who was the first contestant?; was the first contestant voted out?;Who was the first contestant to be voted out?
"Thought: The name of the circuit listed before Portland is Sears Point.
Answer: Sears Point",what is the name of the circuit listed before portland?,nu-103,5151, what is the name of the circuit listed after the circuit before portland?;What is the name of the circuit listed after Portland?;what is the name of the circuit listed before portland?
"Thought: The Swiss Open Super Series runs for 6 days, from March 12th to March 18th.
Answer: 6 days",how long does the swiss open series run for?,nu-104,5619, what is the end date of the swiss open series?;what is the start date of the swiss open series?;what is the duration of the Swiss Open Series?
"Thought: The only racer who did not finish on the final lap was Maurice Bolwerk.
Answer: Maurice Bolwerk",which racer was the only one not to finish on the final lap?,nu-105,4922,which racer finished the race?; which racer did not finish the race?;which racer did not finish the race on the final lap?
"Thought: The SQL query is finding the maximum year from the dataset, which indicates the last year that Leonor Piuza competed in a race.
Answer: 2011",when did leonor piuza last compete in a race?,nu-106,5304, what was the position of leonor piuza in the race?;When was the last time Leonor Piuza competed in a race?;what is the latest year leonor piuza competed in a race?
"Thought: The SQL query is filtering the table to only return the Naturalisations_by_origin for the first row. The first row corresponds to the continent of Africa. 
Answer: Africa",what continent is listed at the top of the table?,nu-107,3833,what is the first row in the table?;what region is listed at the top of the table?
"Thought: The team won the co-championship title in the year 1939/40.
Answer: 1939/40",what year was the only year in which the team won the co-championship title?,nu-108,4983,In which year did the team win the co-championship title?;what is the championship title for each year?; which year did the team win the co-championship title?
"Thought: To find the total number of deaths in 2003, we need to look at the ""Deaths_age_<15"" column for the year 2003 in the sub-table. The total number of deaths in 2003 was 11.
Answer: 11",what were the total number of deaths in 2003?,nu-109,7663,"What was the total number of deaths in 2003?; what were the total number of deaths in 2003?;what were the total number of deaths in 1994, 1995, and 1999?"
"Thought: The SQL query filtered the table to only include rows where the surface is 'Hard' and then counted the number of rows that met this condition. 
Answer: 1",how many hard surface courts are there?,nu-110,5288,what is the surface of each tournament?;How many hard surface courts are available?; how many tournaments have hard surface?
"Thought: The minimum number of points scored in a season was 0.
Answer: 0",what was the least amount of points scored in a season?,nu-111,5442,what were the points scored in each season?; what was the least amount of points scored?;What was the lowest number of points scored in a season?
"Thought: Based on the SQL query provided, we need to count the number of specifications that do not have Active Directory Federation Services. To do this, we need to look at the ""Active Directory Federation Services"" column and count the number of specifications where the value is ""No"".
Answer: 2",how many specifications have no active directory federation services?,nu-112,5838, how many specifications are there in total?;which specifications have active directory federation services?;How many specifications have Active Directory Federation Services?
"Thought: The SQL query filters the data to only include races with 'Championships' in the competition name and where the racer placed 1st. Then it counts the total number of races meeting this criteria, which is 3. Therefore, Melissa Morrison-Howard has placed first in 3 major races.
Answer: 3",how many total major races has melissa morrison-howard placed first in?,nu-113,4772, how many of those races did she place first in?;How many major races has Melissa Morrison-Howard won first place in?;how many major races has melissa morrison-howard participated in?
